entry, positiv, negativ, pstv, affil, ngtv, hostile, strong, power, weak, submit, active, passive, pleasur, pain, feel, arousal, emot, virtue, vice, ovrst, undrst, academ, doctrin, econ@, exch, econ, exprsv, legal, milit, polit@, polit, relig, role, coll, work, ritual, socrel, race, kin@, male, female, nonadlt, hu, ani, place, social, region, route, aquatic, land, sky, object, tool, food, vehicle, bldgpt, comnobj, natobj, bodypt, comform, com, say, need, goal, try, means, persist, complet, fail, natrpro, begin, vary, increas, decreas, finish, stay, rise, exert, fetch, travel, fall, think, know, causal, ought, perceiv, compare, eval@, eval, solve, abs@, abs, quality, quan, numb, ord, card, freq, dist, time@, time, space, pos, dim, rel, color, self, our, you, name, yes, no, negate, intrj, iav, dav, sv, ipadj, indadj, powgain, powloss, powends, powaren, powcon, powcoop, powaupt, powpt, powdoct, powauth, powoth, powtot, rcethic, rcrelig, rcgain, rcloss, rcends, rctot, rspgain, rsploss, rspoth, rsptot, affgain, affloss, affpt, affoth, afftot, wltpt, wlttran, wltoth, wlttot, wlbgain, wlbloss, wlbphys, wlbpsyc, wlbpt, wlbtot, enlgain, enlloss, enlends, enlpt, enloth, enltot, sklasth, sklpt, skloth, skltot, trngain, trnloss, tranlw, meanslw, endslw, arenalw, ptlw, nation, anomie, negaff, posaff, surelw, if, notlw, timespc, formlw, 
mt0008308461, 46, 30, 46, 34, 30, 27, 50, 23, 14, 9, 82, 39, 11, 2, 0, 10, 10, 22, 11, 51, 23, 3, 0, 3, 0, 0, 0, 4, 0, 0, 1, 2, 1, 3, 15, 2, 39, 1, 0, 0, 0, 0, 4, 0, 8, 2, 0, 1, 0, 1, 4, 7, 2, 0, 0, 0, 0, 5, 2, 14, 5, 21, 2, 1, 3, 5, 9, 1, 3, 4, 7, 4, 0, 1, 9, 12, 0, 3, 6, 9, 9, 0, 0, 4, 1, 24, 2, 0, 19, 10, 3, 7, 3, 29, 2, 2, 0, 9, 0, 37, 4, 19, 2, 0, 16, 1, 18, 2, 10, 0, 2, 4, 28, 8, 111, 69, 13, 0, 0, 1, 7, 0, 0, 2, 1, 0, 1, 0, 0, 6, 18, 6, 0, 0, 0, 0, 6, 0, 0, 6, 6, 13, 0, 0, 6, 19, 0, 0, 0, 0, 0, 3, 2, 1, 0, 6, 41, 0, 1, 0, 4, 46, 0, 0, 3, 3, 5, 6, 33, 0, 3, 0, 2, 0, 0, 4, 9, 17, 0, 32, 31, 6, 
mt0008350331, 23, 10, 23, 14, 9, 8, 24, 8, 6, 1, 24, 22, 0, 0, 0, 4, 2, 10, 2, 7, 9, 0, 2, 17, 1, 10, 1, 1, 0, 3, 8, 0, 7, 3, 7, 1, 16, 0, 0, 1, 2, 2, 10, 1, 6, 0, 0, 2, 1, 1, 2, 17, 8, 1, 4, 0, 2, 2, 0, 7, 6, 2, 6, 0, 3, 13, 1, 5, 2, 6, 1, 4, 0, 1, 0, 0, 1, 3, 2, 9, 3, 0, 8, 0, 2, 1, 0, 0, 4, 6, 2, 3, 7, 7, 1, 0, 1, 5, 0, 8, 1, 24, 0, 0, 4, 0, 18, 0, 0, 0, 0, 0, 1, 5, 43, 19, 11, 0, 0, 2, 1, 0, 0, 0, 1, 3, 0, 0, 0, 3, 10, 1, 2, 1, 0, 0, 4, 0, 0, 4, 4, 2, 0, 1, 2, 5, 0, 5, 5, 10, 2, 0, 4, 1, 4, 11, 3, 0, 0, 0, 10, 13, 1, 1, 1, 3, 2, 0, 6, 1, 7, 2, 0, 0, 0, 1, 2, 5, 1, 1, 7, 4, 
mt0008352590, 96, 69, 96, 81, 66, 41, 108, 31, 50, 5, 183, 90, 9, 7, 0, 22, 22, 41, 22, 56, 43, 6, 2, 12, 3, 10, 5, 14, 2, 2, 5, 0, 20, 4, 21, 3, 78, 0, 5, 12, 20, 3, 25, 0, 5, 3, 1, 0, 0, 1, 0, 17, 8, 1, 0, 0, 4, 4, 10, 23, 16, 2, 21, 1, 11, 12, 5, 9, 21, 11, 8, 8, 1, 1, 3, 3, 0, 9, 10, 21, 0, 0, 20, 19, 3, 7, 0, 0, 12, 37, 12, 19, 10, 65, 3, 1, 2, 15, 0, 57, 7, 38, 1, 0, 10, 0, 40, 4, 97, 4, 6, 3, 17, 25, 168, 81, 68, 0, 0, 12, 8, 0, 0, 3, 1, 4, 0, 0, 0, 9, 37, 18, 0, 1, 0, 0, 19, 0, 6, 1, 7, 21, 0, 7, 9, 37, 0, 2, 6, 8, 0, 5, 5, 6, 4, 20, 12, 0, 2, 0, 37, 51, 0, 1, 12, 13, 28, 9, 25, 5, 27, 0, 9, 0, 0, 10, 16, 30, 12, 19, 44, 18, 
mt0008375464, 61, 6, 61, 67, 6, 18, 73, 12, 6, 2, 62, 65, 31, 1, 0, 2, 31, 12, 1, 59, 11, 0, 0, 4, 0, 4, 1, 5, 0, 0, 2, 0, 0, 0, 18, 0, 51, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 7, 6, 0, 0, 0, 1, 0, 0, 3, 2, 1, 6, 6, 3, 15, 1, 8, 0, 12, 0, 1, 0, 0, 21, 9, 2, 1, 4, 8, 0, 0, 9, 7, 3, 4, 3, 0, 7, 16, 8, 9, 6, 14, 0, 0, 0, 0, 0, 8, 1, 12, 0, 3, 0, 0, 2, 0, 66, 0, 3, 1, 7, 17, 72, 40, 43, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 0, 0, 5, 16, 6, 0, 1, 0, 0, 7, 3, 1, 0, 4, 40, 1, 0, 22, 63, 0, 0, 5, 5, 0, 0, 15, 0, 0, 15, 2, 0, 0, 0, 10, 12, 0, 0, 0, 0, 0, 0, 21, 0, 22, 2, 0, 0, 0, 1, 0, 19, 5, 5, 31, 3, 
mt0008385501, 2, 9, 2, 2, 8, 5, 7, 4, 1, 0, 2, 6, 0, 4, 0, 3, 3, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 3, 1, 3, 0, 0, 0, 3, 0, 9, 1, 12, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 4, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 3, 1, 0, 4, 1, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 6, 4, 
mt0008394478, 126, 43, 130, 42, 41, 29, 121, 52, 26, 8, 177, 68, 3, 4, 0, 11, 3, 101, 14, 31, 20, 0, 4, 28, 3, 21, 7, 14, 3, 4, 7, 0, 9, 3, 14, 4, 73, 0, 1, 3, 3, 1, 12, 1, 3, 0, 0, 3, 0, 0, 0, 26, 5, 2, 1, 0, 18, 0, 3, 21, 35, 4, 47, 4, 23, 41, 6, 6, 6, 4, 12, 23, 1, 0, 1, 1, 1, 4, 21, 25, 0, 0, 20, 6, 3, 4, 1, 0, 73, 16, 9, 12, 9, 26, 2, 0, 2, 8, 0, 42, 5, 20, 0, 4, 8, 0, 44, 0, 14, 0, 4, 3, 13, 8, 206, 47, 45, 0, 1, 4, 2, 0, 2, 11, 5, 0, 2, 0, 0, 14, 40, 17, 0, 3, 0, 0, 20, 2, 0, 2, 4, 3, 0, 3, 4, 10, 0, 2, 22, 24, 0, 5, 3, 4, 2, 14, 8, 0, 0, 0, 19, 27, 1, 0, 5, 6, 5, 2, 28, 0, 34, 0, 3, 0, 0, 4, 7, 43, 16, 16, 35, 20, 
mt0008407767, 39, 20, 37, 11, 18, 7, 30, 9, 23, 5, 54, 36, 0, 4, 0, 9, 3, 21, 14, 23, 14, 1, 0, 4, 0, 1, 4, 2, 0, 3, 0, 2, 3, 1, 6, 2, 18, 0, 3, 5, 2, 0, 4, 0, 19, 11, 0, 6, 0, 2, 0, 13, 7, 2, 0, 2, 0, 2, 2, 7, 2, 1, 2, 1, 7, 8, 6, 6, 6, 6, 0, 0, 0, 0, 0, 5, 0, 0, 6, 10, 0, 0, 22, 2, 0, 6, 2, 0, 8, 5, 5, 9, 8, 17, 2, 0, 2, 0, 0, 26, 4, 47, 0, 5, 3, 0, 27, 0, 0, 0, 0, 0, 0, 6, 57, 20, 15, 0, 4, 6, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 3, 11, 14, 0, 2, 6, 8, 0, 4, 1, 10, 0, 15, 2, 0, 1, 0, 9, 12, 0, 0, 2, 2, 0, 1, 14, 3, 8, 0, 0, 0, 0, 1, 0, 7, 4, 0, 49, 3, 
mt0008408635, 4, 7, 4, 0, 7, 2, 6, 2, 1, 1, 7, 5, 0, 2, 0, 0, 1, 5, 0, 7, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 2, 2, 0, 6, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 2, 0, 5, 0, 0, 0, 10, 0, 0, 0, 0, 5, 5, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 0, 8, 0, 3, 0, 0, 0, 0, 0, 34, 1, 5, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 11, 1, 
mt0008421113, 32, 39, 27, 26, 27, 14, 49, 19, 28, 6, 55, 38, 1, 2, 0, 11, 11, 10, 16, 17, 12, 3, 2, 9, 0, 10, 1, 2, 3, 6, 8, 2, 2, 6, 7, 2, 17, 1, 0, 0, 34, 0, 8, 1, 9, 4, 1, 0, 0, 3, 1, 13, 9, 0, 0, 1, 3, 0, 5, 16, 12, 0, 11, 0, 5, 9, 6, 5, 2, 7, 2, 1, 3, 1, 2, 2, 2, 1, 1, 6, 1, 0, 10, 2, 3, 12, 1, 0, 5, 7, 2, 6, 7, 21, 1, 0, 1, 2, 0, 18, 4, 40, 0, 17, 4, 0, 18, 1, 0, 1, 0, 0, 1, 3, 79, 10, 30, 0, 8, 3, 3, 1, 0, 6, 1, 5, 0, 0, 0, 2, 21, 2, 2, 3, 0, 0, 7, 0, 2, 0, 2, 9, 0, 2, 1, 12, 0, 0, 7, 7, 0, 1, 14, 2, 0, 17, 4, 0, 0, 0, 18, 22, 1, 0, 3, 4, 3, 0, 25, 1, 10, 2, 0, 0, 0, 2, 3, 3, 3, 1, 41, 9, 
mt0008445371, 9, 3, 9, 5, 3, 0, 0, 4, 3, 0, 15, 8, 4, 0, 0, 2, 5, 0, 0, 8, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 5, 1, 0, 3, 0, 2, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 4, 0, 1, 0, 0, 0, 2, 1, 2, 3, 6, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 7, 0, 16, 0, 0, 0, 0, 0, 18, 5, 18, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 4, 0, 4, 9, 0, 0, 0, 1, 10, 4, 0, 0, 4, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 
mt0008510885, 10, 29, 9, 7, 29, 8, 43, 18, 22, 4, 43, 52, 1, 1, 0, 23, 12, 12, 2, 21, 18, 3, 0, 2, 0, 1, 0, 4, 0, 0, 0, 1, 3, 0, 9, 0, 17, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 2, 1, 0, 0, 12, 8, 0, 0, 0, 2, 2, 3, 6, 2, 0, 0, 2, 0, 8, 2, 1, 2, 12, 0, 0, 1, 0, 0, 1, 0, 8, 6, 3, 3, 0, 0, 0, 0, 0, 6, 0, 1, 18, 2, 5, 2, 31, 6, 2, 4, 4, 1, 28, 2, 19, 1, 0, 6, 0, 15, 0, 27, 0, 1, 0, 3, 5, 49, 20, 42, 0, 4, 4, 2, 0, 0, 0, 2, 0, 0, 0, 0, 14, 22, 4, 1, 2, 0, 0, 7, 0, 4, 2, 6, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 4, 7, 0, 0, 11, 0, 0, 3, 0, 18, 21, 0, 0, 0, 0, 1, 3, 5, 0, 1, 0, 0, 0, 0, 1, 1, 12, 1, 1, 27, 0, 
mt0008518738, 13, 9, 13, 7, 10, 12, 16, 4, 10, 2, 30, 14, 0, 0, 0, 0, 3, 10, 5, 16, 9, 2, 1, 2, 0, 0, 0, 6, 0, 1, 1, 0, 2, 0, 5, 0, 8, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0, 0, 7, 6, 0, 6, 0, 2, 7, 5, 4, 1, 1, 1, 2, 0, 0, 5, 1, 0, 0, 1, 2, 0, 0, 2, 1, 0, 4, 0, 0, 2, 9, 2, 4, 0, 14, 0, 0, 0, 6, 0, 28, 2, 11, 0, 6, 0, 0, 7, 1, 2, 0, 0, 3, 8, 3, 35, 16, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9, 0, 0, 0, 0, 9, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 11, 13, 0, 0, 0, 0, 1, 2, 9, 4, 10, 0, 1, 0, 0, 2, 2, 11, 0, 10, 13, 5, 
mt0008537015, 78, 65, 78, 20, 65, 1, 94, 10, 18, 0, 60, 50, 6, 16, 0, 14, 7, 39, 48, 41, 9, 7, 0, 0, 0, 0, 48, 0, 0, 1, 1, 0, 0, 1, 8, 4, 16, 0, 0, 0, 2, 0, 1, 0, 12, 4, 0, 0, 4, 0, 4, 1, 0, 0, 0, 0, 1, 0, 4, 48, 31, 0, 3, 6, 0, 11, 1, 0, 0, 2, 7, 0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 0, 1, 10, 2, 1, 0, 0, 4, 6, 1, 1, 7, 31, 2, 1, 1, 6, 0, 19, 0, 56, 13, 24, 6, 0, 26, 2, 0, 0, 0, 0, 0, 0, 46, 29, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 18, 28, 1, 0, 1, 0, 1, 3, 0, 0, 2, 2, 13, 0, 0, 4, 17, 0, 0, 1, 1, 0, 32, 2, 16, 0, 50, 0, 0, 3, 0, 12, 15, 0, 0, 0, 0, 4, 0, 14, 0, 3, 0, 0, 0, 0, 16, 1, 19, 1, 0, 51, 30, 
mt0008602863, 28, 45, 27, 28, 41, 41, 74, 23, 20, 8, 158, 30, 0, 4, 0, 7, 4, 7, 4, 13, 20, 1, 0, 7, 1, 4, 6, 2, 1, 2, 5, 0, 6, 2, 10, 2, 58, 0, 0, 1, 2, 2, 8, 1, 5, 2, 1, 0, 1, 1, 0, 15, 8, 1, 1, 1, 3, 0, 5, 47, 27, 4, 4, 0, 21, 11, 4, 8, 8, 8, 2, 10, 6, 0, 4, 1, 1, 9, 10, 27, 0, 0, 10, 1, 7, 7, 6, 0, 5, 12, 4, 5, 7, 22, 0, 0, 0, 0, 1, 13, 0, 23, 0, 1, 2, 0, 11, 0, 56, 1, 2, 5, 20, 13, 157, 47, 5, 0, 1, 5, 5, 0, 0, 8, 4, 0, 1, 0, 0, 6, 29, 4, 0, 1, 0, 0, 5, 3, 1, 4, 8, 5, 0, 1, 0, 6, 0, 1, 4, 5, 1, 2, 3, 5, 0, 11, 10, 0, 0, 0, 35, 45, 1, 1, 0, 2, 5, 2, 12, 0, 8, 0, 3, 1, 0, 3, 5, 9, 6, 25, 22, 30, 
mt0008632122, 32, 9, 32, 36, 9, 6, 65, 37, 12, 7, 93, 26, 0, 0, 0, 14, 4, 15, 1, 19, 5, 0, 0, 3, 0, 0, 7, 0, 0, 0, 0, 0, 6, 0, 0, 2, 47, 0, 0, 0, 0, 3, 6, 1, 4, 0, 1, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 3, 19, 8, 0, 8, 3, 11, 4, 3, 0, 3, 3, 7, 12, 1, 0, 0, 0, 0, 4, 12, 9, 0, 0, 14, 4, 0, 6, 0, 0, 0, 7, 3, 3, 10, 14, 2, 0, 2, 0, 0, 0, 0, 30, 0, 0, 8, 0, 21, 0, 3, 0, 0, 0, 3, 7, 103, 22, 18, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 12, 15, 0, 1, 3, 0, 0, 4, 3, 0, 0, 3, 14, 0, 0, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 2, 0, 2, 0, 24, 28, 3, 0, 2, 5, 0, 5, 5, 0, 5, 5, 1, 0, 0, 0, 4, 12, 0, 2, 19, 13, 
mt0008673651, 42, 20, 41, 32, 20, 14, 35, 8, 11, 5, 51, 33, 11, 6, 0, 12, 13, 12, 4, 21, 19, 0, 1, 7, 1, 6, 13, 8, 0, 0, 0, 1, 5, 4, 4, 2, 29, 0, 0, 0, 4, 4, 9, 0, 4, 0, 1, 0, 0, 0, 3, 7, 2, 0, 0, 0, 3, 2, 3, 22, 15, 0, 4, 4, 4, 2, 2, 1, 3, 4, 0, 1, 0, 0, 0, 2, 0, 3, 1, 5, 1, 0, 9, 7, 0, 9, 0, 1, 9, 9, 5, 10, 4, 20, 3, 2, 1, 6, 0, 47, 6, 12, 2, 4, 7, 0, 2, 0, 25, 0, 0, 2, 8, 5, 56, 16, 23, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 4, 7, 15, 4, 0, 1, 0, 1, 6, 0, 0, 2, 2, 20, 0, 0, 10, 30, 0, 0, 2, 2, 0, 0, 1, 10, 4, 15, 2, 0, 0, 0, 6, 8, 3, 0, 5, 8, 2, 2, 8, 1, 5, 0, 5, 0, 0, 0, 4, 10, 7, 10, 36, 14, 
mt0008679244, 13, 6, 12, 8, 6, 6, 16, 3, 7, 2, 20, 13, 0, 1, 0, 1, 1, 6, 2, 10, 7, 1, 2, 2, 0, 3, 4, 0, 0, 2, 3, 0, 2, 2, 4, 0, 12, 0, 0, 0, 0, 0, 4, 2, 6, 2, 0, 1, 0, 1, 2, 6, 3, 0, 0, 1, 1, 1, 1, 8, 3, 0, 3, 3, 1, 4, 0, 3, 1, 5, 3, 2, 1, 0, 0, 1, 1, 2, 1, 4, 0, 0, 9, 0, 1, 3, 0, 0, 4, 4, 3, 5, 1, 10, 0, 0, 0, 2, 0, 9, 2, 31, 0, 0, 3, 0, 11, 0, 6, 1, 0, 1, 7, 5, 34, 9, 8, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 3, 0, 0, 3, 3, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 4, 0, 0, 5, 1, 0, 3, 1, 6, 11, 1, 0, 1, 2, 1, 0, 2, 0, 8, 1, 1, 0, 0, 2, 3, 7, 1, 7, 33, 4, 
mt0008690776, 32, 21, 32, 14, 20, 9, 21, 6, 7, 6, 18, 29, 3, 3, 0, 12, 5, 12, 7, 37, 14, 1, 1, 2, 0, 4, 0, 4, 0, 1, 3, 2, 1, 2, 4, 1, 15, 0, 0, 0, 5, 0, 3, 1, 4, 1, 0, 0, 2, 0, 1, 14, 7, 1, 1, 1, 3, 1, 2, 9, 4, 0, 0, 0, 2, 1, 1, 2, 1, 8, 0, 1, 0, 1, 1, 0, 2, 0, 2, 5, 0, 0, 22, 5, 2, 5, 1, 0, 4, 7, 4, 7, 22, 20, 0, 0, 0, 3, 0, 22, 2, 24, 1, 0, 2, 0, 16, 0, 0, 2, 0, 0, 5, 7, 41, 16, 32, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 3, 7, 2, 2, 4, 0, 1, 9, 1, 0, 1, 2, 3, 0, 1, 2, 6, 0, 0, 1, 1, 2, 3, 12, 3, 0, 20, 4, 0, 2, 0, 16, 22, 1, 0, 1, 2, 0, 0, 2, 0, 4, 1, 0, 0, 0, 3, 10, 8, 17, 5, 24, 5, 
mt0008715617, 64, 15, 64, 64, 15, 9, 44, 4, 29, 9, 65, 50, 15, 4, 0, 18, 19, 8, 3, 7, 13, 0, 1, 18, 1, 15, 1, 6, 0, 3, 2, 0, 11, 1, 10, 0, 44, 0, 0, 2, 7, 0, 12, 0, 5, 3, 1, 0, 1, 0, 0, 13, 1, 0, 0, 0, 3, 9, 7, 4, 2, 0, 8, 8, 5, 13, 3, 8, 11, 12, 5, 7, 0, 0, 1, 1, 0, 0, 2, 4, 1, 0, 10, 5, 1, 5, 0, 0, 6, 4, 0, 1, 8, 6, 0, 0, 0, 5, 0, 27, 1, 6, 0, 0, 3, 0, 20, 0, 8, 0, 0, 0, 4, 2, 69, 36, 32, 0, 0, 0, 5, 0, 0, 1, 1, 1, 0, 0, 0, 9, 17, 5, 0, 0, 0, 0, 5, 3, 5, 0, 8, 29, 0, 3, 10, 42, 2, 0, 7, 9, 0, 2, 15, 4, 0, 21, 3, 0, 1, 0, 9, 13, 0, 4, 1, 5, 20, 1, 20, 0, 5, 0, 3, 0, 0, 0, 0, 6, 8, 4, 33, 7, 
mt0008734186, 8, 4, 6, 3, 4, 2, 24, 14, 6, 1, 15, 10, 0, 1, 0, 2, 1, 2, 1, 13, 18, 2, 3, 1, 0, 1, 0, 2, 0, 0, 0, 6, 4, 1, 1, 0, 5, 0, 0, 3, 0, 0, 5, 0, 1, 0, 0, 1, 0, 0, 0, 5, 2, 0, 0, 0, 3, 0, 1, 0, 0, 0, 2, 1, 1, 3, 0, 0, 1, 4, 1, 1, 1, 0, 3, 1, 0, 0, 1, 1, 0, 0, 4, 1, 0, 0, 0, 0, 1, 8, 7, 7, 10, 21, 1, 0, 1, 1, 0, 1, 0, 3, 0, 0, 3, 0, 1, 3, 0, 0, 0, 0, 2, 0, 14, 6, 26, 0, 0, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 16, 23, 2, 6, 1, 0, 1, 10, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0, 9, 10, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 1, 1, 0, 15, 1, 2, 5, 0, 
mt0008734289, 11, 8, 11, 6, 6, 7, 9, 5, 9, 2, 33, 13, 0, 0, 0, 0, 0, 1, 4, 6, 8, 0, 0, 1, 0, 1, 2, 0, 0, 2, 8, 2, 2, 3, 2, 0, 5, 0, 0, 0, 1, 0, 5, 0, 25, 7, 1, 1, 1, 11, 4, 20, 4, 10, 1, 0, 0, 5, 5, 8, 3, 0, 1, 1, 1, 2, 1, 0, 3, 6, 0, 2, 0, 2, 3, 1, 2, 0, 1, 18, 3, 0, 4, 1, 0, 1, 0, 0, 1, 6, 4, 6, 16, 12, 0, 0, 0, 3, 0, 12, 2, 15, 0, 2, 0, 1, 3, 1, 0, 0, 0, 2, 8, 2, 27, 19, 3, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 19, 23, 0, 3, 0, 0, 1, 4, 0, 0, 4, 4, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 3, 0, 0, 0, 5, 8, 0, 0, 0, 0, 2, 4, 2, 0, 3, 3, 2, 0, 0, 0, 6, 7, 0, 10, 14, 4, 
mt0008737859, 25, 32, 25, 9, 31, 15, 32, 12, 10, 1, 40, 36, 5, 4, 0, 3, 4, 11, 9, 12, 6, 0, 1, 5, 0, 1, 1, 0, 0, 0, 2, 0, 5, 1, 6, 0, 13, 0, 0, 4, 1, 2, 6, 0, 2, 2, 0, 0, 0, 0, 0, 9, 5, 1, 0, 0, 1, 2, 3, 17, 8, 3, 6, 2, 1, 7, 1, 2, 1, 11, 0, 1, 0, 0, 2, 7, 0, 1, 2, 10, 0, 0, 4, 5, 0, 7, 0, 0, 3, 5, 3, 5, 7, 11, 1, 0, 1, 3, 0, 8, 2, 24, 0, 0, 2, 0, 16, 0, 0, 0, 1, 1, 6, 3, 47, 22, 4, 0, 1, 2, 4, 0, 0, 2, 0, 0, 0, 0, 1, 14, 23, 6, 0, 0, 0, 0, 6, 0, 0, 2, 2, 5, 0, 1, 3, 9, 0, 0, 1, 1, 0, 6, 10, 5, 0, 21, 8, 0, 0, 0, 8, 16, 0, 0, 3, 3, 2, 3, 13, 0, 8, 0, 1, 0, 0, 4, 0, 5, 3, 7, 23, 9, 
mt0008813307, 11, 14, 11, 20, 14, 8, 15, 3, 2, 2, 22, 15, 3, 1, 0, 5, 7, 3, 5, 8, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 6, 1, 5, 0, 13, 0, 5, 3, 3, 0, 7, 0, 5, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 2, 0, 3, 0, 1, 1, 5, 0, 0, 2, 1, 2, 5, 0, 7, 1, 0, 0, 2, 2, 1, 0, 0, 4, 4, 1, 3, 0, 1, 2, 1, 1, 3, 0, 15, 2, 11, 1, 0, 7, 0, 5, 4, 12, 0, 0, 0, 5, 1, 41, 8, 8, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 5, 2, 0, 1, 0, 1, 4, 0, 0, 1, 1, 6, 0, 5, 5, 16, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 1, 8, 0, 2, 1, 0, 0, 0, 3, 3, 2, 1, 5, 14, 1, 
mt0008813309, 21, 16, 21, 11, 16, 20, 22, 4, 14, 8, 60, 10, 0, 0, 0, 0, 0, 14, 1, 17, 9, 0, 0, 7, 1, 2, 0, 0, 0, 0, 2, 0, 14, 0, 11, 0, 25, 0, 0, 0, 1, 7, 14, 0, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 2, 0, 1, 4, 2, 4, 3, 11, 0, 0, 7, 4, 1, 4, 3, 6, 1, 0, 2, 1, 1, 0, 0, 0, 12, 0, 2, 2, 6, 12, 0, 0, 0, 0, 0, 10, 0, 19, 0, 1, 8, 0, 35, 2, 22, 2, 0, 0, 1, 2, 77, 24, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 0, 0, 6, 13, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 1, 0, 0, 0, 2, 3, 0, 0, 0, 0, 7, 5, 28, 0, 1, 1, 2, 2, 0, 4, 6, 9, 0, 0, 13, 3, 
