Id,Gazeteers_AvgValence,Gazeteers_AvgArousal,DAL_ANEW_AvgValence,DAL_ANEW_AvgArousal,DAL_ANEW_AvgDominance,Synesktech_GeneralWeight,Synesktech_Valence,Synesktech_HappinessWeight,Synesktech_SadnessWeight,Synesktech_AngerWeight,Synesktech_FearWeight,Synesktech_DisgustWeight,Synesktech_SurpriseWeight,GI_positiv,GI_negativ,GI_pstv,GI_affil,GI_ngtv,GI_hostile,GI_strong,GI_power,GI_weak,GI_submit,GI_active,GI_passive,GI_pleasur,GI_pain,GI_feel,GI_arousal,GI_emot,GI_virtue,GI_vice,GI_ovrst,GI_undrst,GI_academ,GI_doctrin,GI_econ@,GI_exch,GI_econ,GI_exprsv,GI_legal,GI_milit,GI_polit@,GI_polit,GI_relig,GI_role,GI_coll,GI_work,GI_ritual,GI_socrel,GI_race,GI_kin@,GI_male,GI_female,GI_nonadlt,GI_hu,GI_ani,GI_place,GI_social,GI_region,GI_route,GI_aquatic,GI_land,GI_sky,GI_object,GI_tool,GI_food,GI_vehicle,GI_bldgpt,GI_comnobj,GI_natobj,GI_bodypt,GI_comform,GI_com,GI_say,GI_need,GI_goal,GI_try,GI_means,GI_persist,GI_complet,GI_fail,GI_natrpro,GI_begin,GI_vary,GI_increas,GI_decreas,GI_finish,GI_stay,GI_rise,GI_exert,GI_fetch,GI_travel,GI_fall,GI_think,GI_know,GI_causal,GI_ought,GI_perceiv,GI_compare,GI_eval@,GI_eval,GI_solve,GI_abs@,GI_abs,GI_quality,GI_quan,GI_numb,GI_ord,GI_card,GI_freq,GI_dist,GI_time@,GI_time,GI_space,GI_pos,GI_dim,GI_rel,GI_color,GI_self,GI_our,GI_you,GI_name,GI_yes,GI_no,GI_negate,GI_intrj,GI_iav,GI_dav,GI_sv,GI_ipadj,GI_indadj,GI_powgain,GI_powloss,GI_powends,GI_powaren,GI_powcon,GI_powcoop,GI_powaupt,GI_powpt,GI_powdoct,GI_powauth,GI_powoth,GI_powtot,GI_rcethic,GI_rcrelig,GI_rcgain,GI_rcloss,GI_rcends,GI_rctot,GI_rspgain,GI_rsploss,GI_rspoth,GI_rsptot,GI_affgain,GI_affloss,GI_affpt,GI_affoth,GI_afftot,GI_wltpt,GI_wlttran,GI_wltoth,GI_wlttot,GI_wlbgain,GI_wlbloss,GI_wlbphys,GI_wlbpsyc,GI_wlbpt,GI_wlbtot,GI_enlgain,GI_enlloss,GI_enlends,GI_enlpt,GI_enloth,GI_enltot,GI_sklasth,GI_sklpt,GI_skloth,GI_skltot,GI_trngain,GI_trnloss,GI_tranlw,GI_meanslw,GI_endslw,GI_arenalw,GI_ptlw,GI_nation,GI_anomie,GI_negaff,GI_posaff,GI_surelw,GI_if,GI_notlw,GI_timespc,GI_formlw,Unnamed: 196,Quadrant
mt0005638160,1.3257142857142858,2.0228571428571422,1.7269940397351011,1.6574198675496687,1.6953642384105951,1.0,1,1.0,1.0,0.04736842105263158,1.0,0.040909090909090916,0.0,17,23,16,15,21,23,36,15,16,8,92,15,1,0,0,0,0,7,8,20,19,0,0,11,0,3,0,1,0,0,0,20,13,0,3,0,12,0,0,0,0,0,13,0,12,11,0,0,1,0,0,5,5,0,0,0,0,0,4,26,6,0,6,2,5,8,0,0,2,6,3,3,0,0,8,4,1,1,13,44,0,1,4,5,0,3,0,0,1,5,6,7,4,20,0,0,0,5,0,3,1,28,0,0,6,0,14,1,6,1,0,3,17,3,60,36,13,0,0,0,12,2,0,3,0,0,0,0,0,9,26,2,11,0,0,8,21,0,0,1,1,0,8,0,0,8,0,0,5,5,0,0,2,0,0,2,1,0,0,0,6,7,0,0,11,11,1,2,14,0,8,0,2,0,0,0,6,9,1,20,10,9,,Q2
mt0005669153,2.1795,1.7134999999999998,1.8359396551724148,1.6856633620689652,1.6732758620689647,1.0,-1,0.3,1.0,0.5,0.5,0.5,0.2,52,34,52,38,35,23,54,14,13,11,80,30,4,9,0,4,5,32,17,35,23,0,2,12,5,15,0,2,1,5,13,0,8,3,15,4,37,0,0,4,0,3,11,1,8,3,4,0,0,1,0,8,5,0,1,0,1,1,9,11,9,0,1,3,5,10,5,11,4,0,0,3,0,0,3,1,4,0,7,9,0,0,14,6,2,2,0,0,15,13,5,9,10,17,5,4,1,2,0,22,4,38,3,2,7,0,13,2,9,4,0,2,5,7,96,23,22,0,0,13,5,0,4,6,9,1,0,0,0,4,42,6,0,1,0,0,7,1,0,0,1,4,0,2,6,12,1,0,9,10,0,7,9,2,6,24,2,0,1,0,14,17,0,0,3,3,3,1,18,1,6,5,0,0,0,8,11,4,12,6,50,6,,Q3
mt0005715715,1.922,2.365,1.9229304635761597,1.7048529801324506,1.6397350993377486,1.0,1,1.0,0.26666666666666666,0.1263157894736842,0.26666666666666666,0.26666666666666666,0.07142857142857142,35,36,40,28,35,15,58,16,8,3,76,36,6,0,0,17,11,15,9,43,8,0,1,7,1,10,1,3,2,3,7,0,1,4,13,1,18,0,0,0,1,0,5,0,5,4,0,0,0,0,1,7,5,1,0,1,0,0,2,17,7,1,0,0,6,8,2,5,6,14,0,4,2,0,7,3,1,6,5,10,0,0,10,6,1,1,1,0,9,7,4,14,9,26,2,1,1,9,0,26,10,32,1,1,8,0,10,2,4,3,15,0,2,12,83,25,10,0,0,2,1,1,0,9,1,2,0,0,0,8,24,3,0,3,0,0,6,0,1,1,2,10,0,1,1,12,1,0,5,6,0,9,19,4,0,32,9,0,0,0,9,18,0,0,2,2,1,4,12,0,2,0,1,0,0,0,8,29,5,2,41,9,,Q1
mt0005725657,1.4430303030303022,1.9345454545454552,1.785810380622838,1.64839480968858,1.7128027681660878,1.0,-1,1.0,1.0,0.9,0.9,0.7,0.042857142857142864,55,57,55,30,57,6,35,14,29,1,111,54,0,0,0,18,12,41,14,36,31,0,0,22,2,8,4,7,0,3,4,22,6,0,8,4,25,0,2,0,2,2,6,0,26,22,4,0,0,0,0,10,3,7,0,0,0,0,2,32,20,5,8,1,17,14,8,6,6,22,0,14,5,0,10,1,4,5,6,20,0,0,17,12,2,3,3,0,29,16,11,15,0,35,12,8,4,6,0,32,0,34,4,12,9,20,19,0,59,0,0,0,5,1,138,31,27,0,0,2,2,1,0,0,0,0,0,0,0,11,16,6,22,0,0,0,28,1,0,0,1,10,0,2,2,14,0,0,3,3,0,4,23,0,4,31,11,0,0,0,22,33,3,0,4,7,2,1,21,0,17,1,4,0,0,4,7,16,9,5,53,20,,Q2
mt0005826176,2.66,2.58,2.0107593220339,2.231369491525424,1.9898305084745769,0.18,-1,0.0,0.18,0.0675,0.18,0.18,0.0,5,0,5,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,22,10,12,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,15,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,5,0,0,0,0,0,0,0,0,0,,Q2
mt0005860700,2.6875,2.3725,1.9578409090909092,1.6572763636363643,1.7072727272727264,1.0,1,1.0,1.0,0.1,0.3,0.04736842105263158,0.061538461538461535,43,1,43,20,1,1,11,6,7,0,23,24,3,1,0,0,3,30,0,18,14,0,0,1,0,3,1,7,0,0,2,0,1,1,5,0,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,8,1,4,0,0,0,3,0,10,6,2,0,2,0,1,0,0,2,16,2,0,0,0,0,1,0,0,1,4,0,0,3,1,0,3,0,0,13,6,0,5,4,16,0,0,0,2,0,20,5,10,0,4,0,0,11,0,16,1,0,0,0,2,19,19,12,0,0,0,0,0,0,1,0,0,0,0,1,4,6,6,0,0,0,0,6,0,0,0,0,10,1,0,6,17,0,0,1,1,0,0,0,2,1,3,3,0,2,0,5,10,0,0,0,0,0,1,3,0,17,0,1,0,0,0,1,14,3,0,26,9,,Q1
mt0005941425,2.517272727272727,1.8554545454545452,1.9197602564102565,1.6989961538461535,1.6153846153846156,1.0,-1,1.0,1.0,0.4,1.0,0.18,0.18,20,3,20,7,2,2,3,6,11,3,5,19,0,0,0,6,4,10,0,8,6,4,0,2,0,1,2,0,0,2,2,3,3,1,1,0,5,0,0,6,0,0,4,1,8,3,0,0,0,1,4,2,0,1,0,0,0,1,1,5,2,0,1,0,0,1,0,1,0,2,0,2,1,1,0,2,1,1,1,3,3,0,3,6,0,0,0,0,6,5,0,2,1,10,0,0,0,0,0,2,2,5,0,3,5,0,5,0,2,0,0,0,0,0,27,5,8,0,1,0,0,0,2,0,0,0,0,0,0,4,6,2,0,0,0,2,4,0,0,0,0,3,0,0,1,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,5,5,0,0,1,1,1,2,4,0,1,1,1,0,0,0,4,6,3,0,7,3,,Q4
mt0005947736,2.4170370370370367,1.7429629629629626,2.0026646017699123,1.6316238938053098,1.6371681415929205,1.0,1,1.0,0.14814814814814814,0.037037037037037035,0.16666666666666666,0.0,0.09000000000000001,21,3,21,7,3,1,18,10,4,1,19,6,4,0,0,4,3,14,1,11,6,0,0,1,0,1,1,4,0,2,2,8,6,9,1,1,3,0,0,0,0,0,15,0,13,0,0,0,13,0,0,11,7,0,0,0,4,0,1,3,1,0,1,0,0,6,1,3,0,0,0,0,0,0,1,1,6,0,12,0,0,0,0,0,0,0,0,0,1,1,1,4,1,7,0,0,0,0,3,11,0,7,0,0,1,1,0,6,0,0,4,0,0,10,20,14,3,0,0,0,0,0,0,0,1,1,0,0,0,9,11,1,1,0,0,6,8,0,0,7,7,0,0,0,0,0,0,0,1,1,0,0,6,3,0,9,0,0,0,0,2,2,7,0,1,8,9,1,12,0,0,0,0,0,0,0,8,4,6,0,15,1,,Q4
mt0006005146,1.2933333333333332,2.475,1.6987303030303031,1.916084848484848,2.13939393939394,1.0,-1,0.26666666666666666,1.0,0.06,1.0,0.12857142857142856,0.24,4,19,4,5,19,24,26,4,0,1,32,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,4,0,2,0,1,0,0,4,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,2,0,0,0,0,0,1,0,1,0,2,4,1,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,3,0,12,1,6,0,0,0,1,0,3,0,0,0,0,0,0,25,9,0,0,0,4,4,0,0,16,1,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,8,0,,Q2
mt0006007936,1.630952380952381,2.286666666666666,1.789950855745721,1.6759044009779933,1.5466992665036678,1.0,1,1.0,1.0,1.0,1.0,0.4,0.26666666666666666,85,95,84,66,89,66,132,38,39,14,179,67,2,16,0,19,12,31,28,46,43,11,5,9,2,9,12,12,4,5,19,8,22,7,17,10,82,6,7,9,0,0,30,2,11,4,0,3,1,3,0,24,13,1,1,1,8,0,12,78,31,4,1,4,17,21,7,12,10,11,4,7,1,1,3,1,1,7,12,31,3,0,33,22,7,11,3,0,13,23,16,22,25,38,2,1,1,11,0,42,6,48,4,3,14,5,31,0,11,6,4,1,16,17,215,58,36,0,3,12,11,3,1,11,4,1,5,0,0,19,67,18,4,4,0,5,31,2,1,8,11,6,1,9,2,18,0,1,4,5,2,12,6,4,0,24,25,0,0,2,67,94,1,0,12,13,13,8,25,1,8,2,4,2,0,9,22,13,8,18,45,43,,Q2
mt0006039798,2.2325,1.3275,1.7719186915887868,1.6717532710280358,1.4757009345794387,1.0,1,1.0,1.0,0.7,0.8,0.7,0.09090909090909093,31,64,31,23,64,60,45,14,30,7,100,61,0,17,0,18,15,14,11,41,30,0,0,7,0,0,0,11,0,0,0,0,4,0,9,3,61,0,0,0,0,0,4,0,5,0,0,0,0,3,2,14,5,0,0,8,0,1,1,8,9,0,6,0,16,18,1,6,1,6,0,4,0,3,7,0,1,0,6,26,10,0,7,3,8,0,4,0,5,11,4,10,18,34,0,0,0,6,0,35,5,20,0,3,14,0,32,0,14,0,0,7,34,11,136,29,29,0,0,2,5,0,0,1,0,0,0,0,0,8,16,6,0,6,0,2,14,3,0,0,3,7,0,0,0,7,0,0,0,0,0,11,6,9,0,26,1,0,0,0,6,7,0,0,5,5,0,6,32,6,10,0,0,0,0,5,5,14,2,41,32,8,,Q3
mt0006044445,2.617142857142857,1.4457142857142855,1.9164507142857152,1.608100000000001,1.7628571428571425,0.8,1,0.8,0.0,0.0,0.0,0.0,0.125,6,5,6,0,5,13,30,1,0,0,48,1,0,0,0,0,0,1,0,3,4,0,0,3,0,4,0,0,1,1,10,0,1,0,1,0,0,0,0,3,0,0,1,0,35,13,1,0,0,12,9,2,1,0,0,0,0,1,0,4,4,12,0,0,0,0,0,0,1,5,0,0,8,0,0,0,4,4,0,9,0,0,0,4,0,12,0,0,0,0,1,5,0,12,0,0,0,0,0,7,4,23,0,0,0,0,13,0,0,0,0,4,16,4,28,25,0,0,0,0,4,0,1,1,0,0,0,0,0,24,30,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,3,3,0,0,4,0,0,4,24,0,0,0,0,24,1,0,0,1,4,1,1,0,0,1,0,0,0,0,0,2,0,20,25,4,,Q4
mt0006078896,1.2975,2.5175,1.849275961538462,1.6574403846153851,1.4230769230769234,1.0,-1,0.18181818181818185,0.8,0.4,1.0,0.8,0.225,20,15,20,11,12,8,10,2,7,3,29,15,0,1,0,5,2,6,4,12,3,0,0,2,0,3,4,1,1,3,5,0,1,3,4,3,7,1,0,0,0,0,4,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,13,4,6,3,0,1,0,0,2,1,3,0,0,1,0,0,2,1,1,1,5,0,0,15,0,2,6,0,0,2,6,5,7,1,0,0,0,0,0,0,6,2,7,0,0,0,0,9,0,18,1,0,0,1,9,38,13,11,0,2,0,2,0,0,2,0,0,1,0,0,3,8,1,0,0,0,0,1,0,1,3,4,2,0,1,2,5,0,1,1,2,1,0,0,5,0,6,14,0,0,1,12,27,0,0,3,3,2,1,5,0,8,1,1,0,0,2,3,2,0,0,8,6,,Q2
mt0006115121,2.7089999999999996,2.029,1.9752940298507455,1.596755223880597,1.82089552238806,0.50625,-1,0.26666666666666666,0.26666666666666666,0.06461538461538463,0.1125,0.07384615384615385,0.0,21,4,21,13,4,2,5,2,4,2,22,10,0,1,0,1,1,8,1,11,5,0,1,0,0,5,0,0,0,3,11,0,0,1,1,0,4,0,0,0,0,0,1,0,13,4,0,0,0,3,6,0,0,0,0,0,0,0,0,9,1,0,2,0,1,0,1,0,1,3,0,2,0,0,1,0,0,1,0,5,0,0,4,0,0,0,3,0,4,1,2,6,7,9,0,0,0,0,0,8,4,22,0,3,0,1,4,0,2,5,0,0,0,3,9,13,2,0,0,0,0,1,1,1,1,0,0,0,0,10,14,1,0,0,0,0,1,0,0,0,0,6,0,0,2,8,0,0,1,1,0,1,0,0,0,1,1,0,0,0,2,3,1,0,1,2,1,1,1,0,4,1,0,0,0,0,0,13,2,0,18,6,,Q4
mt0006137300,2.616,1.6540000000000001,1.8812137500000008,1.725271250000001,1.6375000000000004,0.72,-1,0.26666666666666666,0.72,0.14285714285714285,0.25,0.14285714285714285,0.027027027027027032,11,26,11,5,25,5,18,8,8,0,23,21,1,4,0,2,1,9,13,7,4,0,0,0,0,0,0,3,0,7,7,3,10,2,3,3,6,0,1,7,1,1,12,0,3,1,0,1,1,0,0,6,6,0,0,0,0,0,0,10,4,1,3,0,1,0,0,3,0,0,0,1,0,1,2,3,3,0,2,3,0,0,0,2,1,8,0,0,3,0,3,3,8,14,0,0,0,2,0,15,0,17,0,0,1,0,13,0,0,0,1,0,0,4,29,9,12,0,0,0,0,0,0,0,2,0,0,0,0,3,5,0,1,0,0,1,2,0,0,8,8,0,0,1,1,2,0,0,0,0,4,8,5,4,3,24,11,0,0,0,0,11,0,0,0,0,0,1,4,0,3,0,0,1,0,6,5,7,3,0,23,4,,Q4
mt0006188933,2.7,1.5975,1.876656603773585,1.699448113207548,1.8094339622641504,1.0,-1,1.0,1.0,0.9,0.9,0.7,0.061538461538461535,27,17,31,14,17,12,30,13,10,2,49,23,3,3,0,4,4,14,7,16,10,0,0,10,1,7,0,6,1,3,5,0,8,2,7,2,12,1,0,3,3,0,10,0,6,2,0,2,0,1,1,9,6,0,2,0,1,0,2,9,6,2,4,0,4,6,1,0,1,1,0,2,1,0,2,0,3,2,1,15,0,0,0,1,0,9,0,0,6,8,2,4,6,20,3,0,3,0,2,5,0,23,0,0,5,0,16,0,10,0,5,3,12,9,51,14,22,0,0,0,2,0,0,3,1,2,0,0,0,0,8,7,0,3,0,0,10,0,0,2,2,6,0,1,5,12,1,0,6,7,0,2,4,1,0,7,6,0,0,1,2,9,0,0,4,4,0,0,8,0,2,1,2,0,0,1,4,12,4,15,16,5,,Q1
mt0006196650,2.555,2.29,1.8939348101265825,1.6827037974683556,1.621518987341771,1.0,-1,1.0,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.12857142857142856,0.061538461538461535,29,11,26,16,11,7,57,22,9,3,90,15,1,0,0,4,5,16,7,32,9,0,0,0,0,2,1,2,0,0,7,3,1,0,5,4,29,0,0,0,0,1,1,0,6,3,1,1,1,0,0,5,0,2,1,0,2,0,0,7,9,2,9,0,8,7,1,5,0,4,5,19,0,0,0,0,1,2,11,18,0,0,14,1,2,10,0,0,5,14,2,7,4,10,0,0,0,2,0,9,1,44,0,9,3,0,7,4,16,2,1,0,1,5,106,25,26,0,0,3,0,0,0,0,3,0,0,0,0,14,20,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,2,0,1,0,1,1,3,3,0,0,0,2,5,1,0,0,1,0,0,2,0,18,1,0,0,0,4,1,22,2,1,34,3,,Q1
mt0006256204,1.2855555555555556,2.356666666666667,1.7421631578947367,1.6423754385964917,1.6263157894736842,1.0,-1,1.0,1.0,0.21600000000000005,1.0,0.18461538461538465,0.24,21,45,19,18,38,33,74,23,17,0,81,22,0,0,0,3,0,9,13,5,0,0,0,5,0,7,0,6,6,4,6,0,2,4,4,7,37,1,0,1,0,0,6,0,5,2,2,1,0,0,0,8,5,0,0,0,3,0,0,10,1,0,5,1,6,8,2,4,4,9,5,5,0,3,7,2,0,5,14,3,0,0,2,0,1,0,2,0,3,1,2,3,4,6,4,3,1,0,0,7,1,10,2,0,1,0,6,3,0,0,0,0,1,1,78,26,5,0,2,1,3,0,2,19,0,1,0,1,1,10,37,0,0,4,0,0,4,2,0,2,4,0,0,2,0,2,0,0,3,3,1,1,10,1,0,13,2,0,0,1,4,7,0,0,4,4,1,6,5,0,3,3,0,0,0,5,3,0,0,1,13,3,,Q2
mt0006356406,1.25,2.6100000000000003,1.8461534090909089,1.7851522727272722,1.6999999999999993,1.0,-1,1.0,1.0,0.2,0.1111111111111111,0.1111111111111111,0.06363636363636363,16,16,16,4,14,9,44,13,16,3,35,18,1,2,0,2,3,10,7,17,9,0,0,3,2,2,0,3,0,1,3,4,2,1,6,0,12,0,0,2,0,0,3,1,2,0,1,0,0,1,0,5,4,0,0,1,0,0,3,12,6,1,1,1,2,4,2,0,3,7,2,2,2,0,6,1,2,2,0,0,1,0,5,4,0,9,1,1,4,7,2,2,1,18,1,0,1,1,0,5,0,26,0,2,2,0,8,2,2,1,0,3,13,6,49,15,13,0,2,1,0,0,0,1,0,0,1,0,0,9,12,3,0,1,4,0,8,1,0,3,4,1,0,1,0,2,1,0,3,4,0,2,7,1,0,10,3,0,0,0,3,6,0,0,0,0,6,3,5,0,4,1,0,0,0,0,2,6,1,16,17,6,,Q2
mt0006409530,1.4057142857142857,2.2114285714285717,1.7266588888888883,1.688839444444443,1.6077777777777778,1.0,-1,0.9,1.0,0.9,1.0,0.7,0.2,15,35,15,11,31,26,35,9,15,2,78,24,0,5,0,4,2,16,17,12,14,2,0,13,2,3,2,6,4,3,4,0,11,3,29,2,14,0,0,18,0,0,14,1,0,0,0,0,0,0,0,18,11,0,0,1,5,1,4,20,7,2,0,1,3,31,5,2,1,5,0,2,0,1,14,1,0,4,2,10,0,0,2,8,1,15,0,0,2,6,10,10,4,13,7,4,3,1,0,10,0,14,2,0,7,0,3,0,0,1,0,1,5,5,86,42,11,0,2,4,1,0,0,8,1,2,0,1,0,24,41,4,0,0,0,0,4,2,0,0,2,0,0,9,0,9,2,0,3,5,2,3,6,3,0,14,4,0,4,0,6,14,0,0,2,2,2,4,17,18,15,0,2,0,0,1,0,2,4,6,32,4,,Q2
mt0006431184,2.5033333333333334,2.055,1.896508620689656,1.7102866379310335,1.7086206896551726,1.0,1,1.0,1.0,0.9,0.9,0.7,0.0,38,16,41,16,16,8,79,10,9,1,51,27,3,1,0,4,7,23,5,37,15,0,1,8,0,23,8,4,0,4,25,0,4,5,21,2,12,0,0,7,0,0,9,0,20,6,4,0,0,4,5,11,6,1,1,0,3,0,3,17,11,4,8,1,4,9,1,2,2,8,2,8,3,1,2,1,3,6,4,12,0,0,2,4,0,1,2,0,15,4,4,26,21,30,3,0,3,2,0,49,22,53,0,6,3,1,18,1,4,14,5,0,0,6,64,31,11,0,0,2,3,0,0,3,3,0,0,0,0,10,21,6,0,3,0,0,9,0,1,1,2,5,0,3,2,10,0,0,9,9,0,1,4,0,0,5,10,0,1,0,8,19,2,0,10,12,1,2,13,2,9,4,2,2,0,0,9,12,3,0,56,12,,Q1
mt0006431807,2.254230769230769,1.9607692307692304,1.8546352490421465,1.7225459770114926,1.7655172413793114,1.0,-1,0.8,0.8,0.9,0.9,1.0,0.1125,37,39,37,23,38,18,77,24,13,1,95,19,0,3,0,0,1,25,23,37,29,1,4,5,3,5,13,6,5,3,14,2,7,1,18,6,30,0,1,7,0,0,8,0,9,3,4,1,0,1,0,28,16,3,1,0,3,5,5,22,17,2,3,8,4,3,3,6,4,9,3,4,4,0,0,5,14,2,10,8,1,0,2,3,5,1,1,0,12,10,5,7,5,45,3,0,3,3,0,23,2,35,3,7,2,0,8,4,23,1,1,0,0,11,107,34,12,0,1,9,4,0,0,11,9,0,0,0,1,8,42,9,8,0,0,3,20,0,0,0,0,0,0,3,0,3,0,3,4,7,3,1,11,3,0,18,4,0,4,0,9,17,0,1,3,4,2,5,25,2,2,2,7,0,0,4,11,26,13,0,33,12,,Q1
mt0006514225,2.5984210526315787,1.8189473684210533,1.91274588235294,1.7425623529411745,1.7364705882352949,1.0,-1,1.0,1.0,0.12857142857142856,1.0,0.12857142857142856,0.12857142857142856,20,28,18,19,28,17,37,10,13,8,53,57,3,6,1,10,12,4,3,9,7,1,0,13,1,10,0,0,5,4,5,3,3,8,24,0,23,1,0,1,0,1,11,0,28,11,0,3,0,1,13,9,9,0,0,0,0,0,3,7,2,0,0,1,0,5,4,14,1,34,0,27,0,0,9,4,12,18,4,15,0,0,5,2,0,5,0,0,3,5,4,9,13,19,3,0,3,0,1,12,4,60,4,3,5,1,22,1,9,0,0,0,1,1,103,39,9,0,1,2,1,0,0,7,0,2,1,1,0,0,14,0,2,0,0,0,2,0,1,3,4,6,0,0,3,9,0,0,15,15,0,4,14,1,3,22,4,1,0,0,9,14,0,0,3,3,1,7,10,0,17,0,0,0,0,3,3,4,3,1,50,2,,Q1
mt0006522591,2.42875,2.1825,1.8656090395480232,1.8621519774011281,1.9039548022598864,1.0,1,1.0,1.0,0.225,1.0,0.24,0.0,23,16,23,14,16,2,87,11,10,10,91,21,3,0,0,4,5,14,4,3,1,0,2,0,0,4,1,1,0,10,14,11,11,1,21,2,5,0,0,10,0,3,12,0,22,1,4,0,0,16,1,4,2,2,0,0,0,0,2,12,1,1,0,1,0,1,1,17,2,16,3,35,30,1,4,0,32,17,2,21,1,0,1,16,0,3,0,0,7,1,3,5,6,3,0,0,0,2,0,9,2,50,0,0,1,1,16,6,6,0,0,0,0,0,140,40,5,0,0,0,2,0,0,1,0,0,0,1,0,4,8,1,2,0,0,9,12,0,0,8,8,9,0,1,2,12,0,0,0,0,1,1,18,0,0,20,4,0,0,0,1,5,0,0,0,0,15,4,6,2,2,5,1,0,0,0,1,0,0,0,49,3,,Q3
mt0006536592,2.946818181818182,2.5990909090909096,2.0160664285714285,1.8799407142857152,1.5457142857142854,1.0,1,1.0,0.26666666666666666,0.3333333333333333,0.2571428571428571,0.08888888888888889,0.061538461538461535,94,15,94,125,14,38,50,6,4,1,68,89,54,1,0,6,57,3,6,9,15,0,0,2,1,2,0,0,0,0,0,1,4,0,9,1,71,0,0,0,0,1,4,0,1,0,0,0,1,0,0,5,4,0,0,0,0,1,1,15,13,0,0,4,3,5,0,5,1,3,0,0,0,0,3,2,0,1,6,5,0,0,35,15,4,2,0,1,0,34,19,21,2,37,0,0,0,3,0,6,2,26,0,0,4,0,33,0,9,0,0,12,48,17,79,12,64,0,0,0,0,0,0,4,0,0,0,0,0,10,14,4,1,0,0,0,5,0,0,0,0,74,0,2,37,113,0,0,2,2,0,2,0,1,2,5,12,0,0,0,50,62,0,0,0,0,0,1,1,0,12,0,0,0,0,1,2,6,2,60,15,13,,Q1
mt0006553309,,,1.86585617977528,1.6049044943820212,1.2382022471910117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,35,19,0,0,0,1,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,18,18,5,21,0,0,0,0,0,0,23,0,0,21,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,11,0,2,0,0,3,5,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,26,0,,Q1
mt0006683875,2.5460000000000003,2.435,1.8718194852941168,1.7189658088235262,1.7529411764705882,1.0,-1,1.0,1.0,0.2,1.0,0.12857142857142856,0.027027027027027032,24,46,24,35,45,20,61,36,18,9,133,28,0,1,0,2,2,4,5,6,7,0,1,3,11,1,8,1,1,6,9,3,8,20,10,12,71,2,0,0,1,0,28,0,31,0,11,1,0,2,17,8,3,0,0,1,1,3,3,43,39,3,6,1,3,5,1,4,16,12,0,24,0,0,11,0,0,2,14,3,16,0,2,2,2,8,0,0,1,20,4,5,19,7,4,0,4,1,0,15,1,41,1,0,30,2,33,2,10,0,0,0,0,15,153,67,26,1,0,1,1,0,0,0,33,1,8,0,0,1,45,7,0,0,0,2,9,1,1,1,3,2,0,0,7,9,0,2,13,15,1,2,7,1,0,11,17,1,0,0,3,21,0,0,0,0,0,23,77,0,5,0,7,0,0,7,0,17,0,0,30,29,,Q1
