Id,Gazeteers_AvgValence,Gazeteers_AvgArousal,DAL_ANEW_AvgValence,DAL_ANEW_AvgArousal,DAL_ANEW_AvgDominance,Synesktech_GeneralWeight,Synesktech_Valence,Synesktech_HappinessWeight,Synesktech_SadnessWeight,Synesktech_AngerWeight,Synesktech_FearWeight,Synesktech_DisgustWeight,Synesktech_SurpriseWeight,GI_positiv,GI_negativ,GI_pstv,GI_affil,GI_ngtv,GI_hostile,GI_strong,GI_power,GI_weak,GI_submit,GI_active,GI_passive,GI_pleasur,GI_pain,GI_feel,GI_arousal,GI_emot,GI_virtue,GI_vice,GI_ovrst,GI_undrst,GI_academ,GI_doctrin,GI_econ@,GI_exch,GI_econ,GI_exprsv,GI_legal,GI_milit,GI_polit@,GI_polit,GI_relig,GI_role,GI_coll,GI_work,GI_ritual,GI_socrel,GI_race,GI_kin@,GI_male,GI_female,GI_nonadlt,GI_hu,GI_ani,GI_place,GI_social,GI_region,GI_route,GI_aquatic,GI_land,GI_sky,GI_object,GI_tool,GI_food,GI_vehicle,GI_bldgpt,GI_comnobj,GI_natobj,GI_bodypt,GI_comform,GI_com,GI_say,GI_need,GI_goal,GI_try,GI_means,GI_persist,GI_complet,GI_fail,GI_natrpro,GI_begin,GI_vary,GI_increas,GI_decreas,GI_finish,GI_stay,GI_rise,GI_exert,GI_fetch,GI_travel,GI_fall,GI_think,GI_know,GI_causal,GI_ought,GI_perceiv,GI_compare,GI_eval@,GI_eval,GI_solve,GI_abs@,GI_abs,GI_quality,GI_quan,GI_numb,GI_ord,GI_card,GI_freq,GI_dist,GI_time@,GI_time,GI_space,GI_pos,GI_dim,GI_rel,GI_color,GI_self,GI_our,GI_you,GI_name,GI_yes,GI_no,GI_negate,GI_intrj,GI_iav,GI_dav,GI_sv,GI_ipadj,GI_indadj,GI_powgain,GI_powloss,GI_powends,GI_powaren,GI_powcon,GI_powcoop,GI_powaupt,GI_powpt,GI_powdoct,GI_powauth,GI_powoth,GI_powtot,GI_rcethic,GI_rcrelig,GI_rcgain,GI_rcloss,GI_rcends,GI_rctot,GI_rspgain,GI_rsploss,GI_rspoth,GI_rsptot,GI_affgain,GI_affloss,GI_affpt,GI_affoth,GI_afftot,GI_wltpt,GI_wlttran,GI_wltoth,GI_wlttot,GI_wlbgain,GI_wlbloss,GI_wlbphys,GI_wlbpsyc,GI_wlbpt,GI_wlbtot,GI_enlgain,GI_enlloss,GI_enlends,GI_enlpt,GI_enloth,GI_enltot,GI_sklasth,GI_sklpt,GI_skloth,GI_skltot,GI_trngain,GI_trnloss,GI_tranlw,GI_meanslw,GI_endslw,GI_arenalw,GI_ptlw,GI_nation,GI_anomie,GI_negaff,GI_posaff,GI_surelw,GI_if,GI_notlw,GI_timespc,GI_formlw,Unnamed: 196,Quadrant,Segment,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler
mt0010623318,,,1.9483015625000013,1.6751820312500003,1.7453124999999998,0.26666666666666666,-1,0.25,0.2,0.14285714285714285,0.0380952380952381,0.14285714285714285,0.061538461538461535,4,2,4,8,2,0,16,0,8,0,24,8,0,1,0,1,0,4,1,13,2,4,0,0,0,1,7,3,0,5,0,5,5,4,7,2,1,0,10,3,2,0,9,0,0,0,0,0,0,0,0,24,9,1,0,0,7,7,0,18,17,0,0,1,1,8,1,2,0,0,0,2,0,0,4,0,0,7,2,9,0,0,0,2,0,10,2,0,2,2,1,3,3,13,2,0,2,1,0,18,2,9,0,0,0,0,11,6,0,0,0,0,0,0,29,19,15,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,5,0,0,0,6,1,0,0,1,0,0,5,5,10,0,0,1,1,2,0,1,1,0,4,15,0,0,0,12,27,7,0,3,10,0,0,0,0,1,2,0,0,0,0,1,0,2,0,26,11,,Q4,1.0,55.29,11.76,10.59,6.47,4.12,0.0,0.0,0.0,1.18,7.06,13.53,11.18,2.35,6.47,2.94,4.12,15.29,6.47,0.0,2.94,1.18,0.0,11.18,5.88,0.0,0.0,1.76,1.18,0.59,0.0,0.0,0.0,8.24,0.59,0.0,2.94,0.59,0.59,0.0,3.53,1.18,5.29,2.35,1.18,2.94,0.59,0.0,0.0,0.0,0.59,14.71,0.0,4.71,10.0,2.94,1.18,10.59,2.35,0.0,4.12,0.0,0.59,0.0,0.0
mt0010674530,2.53,1.586666666666667,1.9385177215189868,1.6167582278481014,1.5924050632911393,1.0,1,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.15,2,8,2,3,8,8,17,8,12,2,38,24,0,2,0,2,1,2,6,12,3,0,1,0,0,0,4,1,0,2,2,0,0,0,2,5,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,6,0,0,0,0,6,0,7,5,0,8,0,3,5,2,0,0,10,0,8,0,0,0,1,0,0,0,15,0,0,3,0,0,6,0,0,0,4,1,1,2,2,0,0,0,0,0,14,0,5,0,0,0,0,33,0,2,0,0,0,2,4,28,19,31,0,0,0,0,2,0,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,6,2,0,13,2,0,0,0,14,16,0,0,1,1,0,0,13,0,12,0,0,0,0,2,1,3,3,2,19,5,,Q3,1.0,74.1,35.97,29.5,25.18,0.0,3.6,0.0,0.72,6.47,0.72,32.37,26.62,1.44,22.3,7.19,5.04,7.91,5.76,12.95,0.72,0.0,0.0,6.47,0.0,0.72,0.0,1.44,0.72,0.72,0.72,0.0,0.0,13.67,1.44,1.44,2.88,2.16,0.72,0.72,3.6,1.44,0.72,0.0,0.72,0.0,3.6,3.6,0.0,0.0,0.0,9.35,5.76,0.0,3.6,0.0,0.0,3.6,0.72,0.0,0.0,0.0,1.44,0.0,0.0
mt0010674859,2.402,2.3400000000000003,1.8779426470588232,1.7810955882352943,1.6558823529411768,1.0,-1,1.0,1.0,0.9,0.9,0.7,0.15,6,15,6,9,15,6,15,4,13,2,23,17,4,2,0,1,5,0,2,10,10,0,1,1,0,4,2,0,0,2,6,0,6,2,2,0,10,0,1,0,4,0,8,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,0,0,1,2,1,1,1,8,0,1,4,0,0,2,0,1,1,0,7,0,0,3,3,0,5,0,0,2,5,0,0,10,7,0,0,0,2,0,5,0,13,0,1,1,0,12,0,0,4,0,1,5,2,31,7,7,0,0,0,1,0,0,1,2,0,1,0,0,0,5,1,0,0,0,0,1,0,1,0,1,4,0,0,4,8,0,0,0,0,0,1,1,1,0,3,1,0,1,0,1,3,0,0,1,1,0,4,1,0,6,0,8,0,0,0,1,3,2,6,15,2,,Q3,1.0,63.04,26.09,16.3,13.04,1.09,0.0,1.09,1.09,9.78,6.52,19.57,6.52,3.26,15.22,0.0,7.61,8.7,7.61,2.17,2.17,0.0,0.0,10.87,0.0,1.09,0.0,9.78,4.35,5.43,0.0,0.0,4.35,20.65,2.17,1.09,1.09,7.61,3.26,1.09,5.43,2.17,5.43,4.35,0.0,1.09,3.26,2.17,0.0,1.09,0.0,21.74,5.43,9.78,6.52,0.0,0.0,1.09,1.09,0.0,0.0,0.0,1.09,0.0,0.0
mt0010687397,1.1633333333333329,2.5,1.8236480769230767,1.6652884615384618,1.657692307692308,1.0,-1,0.54,0.7,1.0,1.0,0.08000000000000003,0.225,11,8,11,7,7,6,23,4,0,0,25,5,0,0,0,3,2,11,3,9,0,0,0,0,0,4,0,7,1,2,4,1,0,1,3,0,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,2,0,1,0,1,3,2,0,1,4,5,2,1,4,0,1,1,1,0,0,2,2,0,1,2,3,0,0,2,3,0,1,1,0,1,1,0,4,3,8,3,0,3,1,0,11,4,8,0,0,5,0,1,2,0,3,0,0,0,0,37,5,4,0,0,0,0,0,0,1,2,0,0,0,0,4,7,8,1,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3,2,0,0,5,2,0,1,0,3,6,0,0,1,1,0,2,14,0,1,0,0,0,0,0,1,4,2,0,11,2,,Q2,1.0,49.33,6.67,5.33,2.67,2.67,0.0,0.0,0.0,1.33,8.0,12.0,5.33,1.33,6.67,2.67,4.0,20.0,5.33,0.0,1.33,4.0,1.33,4.0,0.0,0.0,0.0,6.67,1.33,5.33,0.0,5.33,0.0,20.0,2.67,1.33,1.33,1.33,1.33,4.0,4.0,6.67,1.33,1.33,0.0,0.0,4.0,1.33,1.33,0.0,1.33,14.67,1.33,10.67,4.0,0.0,1.33,1.33,0.0,0.0,1.33,2.67,0.0,0.0,1.33
mt0010694349,1.5539999999999998,2.055,1.7843067484662571,1.7455245398773005,1.7165644171779135,1.0,-1,1.0,1.0,1.0,1.0,0.45,0.12857142857142856,13,37,13,10,29,15,26,8,12,6,38,20,4,7,0,7,7,9,10,15,16,1,1,1,0,1,3,1,1,1,4,2,4,0,5,2,10,1,0,2,0,1,4,0,2,0,2,0,0,0,0,14,5,2,2,0,3,2,4,22,11,0,2,1,1,4,0,1,3,7,2,0,1,5,2,3,1,4,2,4,1,1,10,6,0,2,0,0,6,3,9,12,6,21,1,0,1,1,1,6,3,13,1,0,4,3,3,2,1,0,0,2,11,3,45,15,4,0,1,3,2,3,0,0,0,1,1,0,0,3,13,3,1,0,0,2,6,0,0,2,2,0,0,1,0,1,0,0,1,1,0,3,7,1,0,11,7,0,0,0,19,26,0,0,3,3,2,4,12,4,7,2,1,0,0,7,3,10,4,11,9,14,,Q2,1.0,41.45,6.22,4.15,1.55,1.55,0.52,0.52,0.0,2.07,11.4,5.18,3.11,1.55,3.11,0.52,3.63,12.95,4.66,2.59,2.07,0.52,0.0,6.74,0.0,0.0,1.04,10.36,2.07,8.29,2.59,1.55,0.52,11.92,3.11,0.52,0.52,2.07,3.11,1.04,2.07,0.52,5.7,1.55,2.07,1.55,4.15,1.55,2.59,0.52,0.0,12.95,3.11,6.74,2.59,0.0,1.04,0.52,0.52,0.0,1.55,1.55,0.0,0.0,0.0
mt0010695865,1.34,1.5444444444444447,1.9013519774011305,1.6424096045197742,1.589830508474575,1.0,1,0.5294117647058824,1.0,0.1111111111111111,0.14545454545454548,0.1,0.061538461538461535,26,18,26,11,18,6,19,6,2,2,19,11,0,1,0,0,0,11,10,37,8,1,2,3,2,4,1,6,0,4,4,1,1,2,1,0,10,0,0,0,0,0,3,0,6,5,0,0,0,0,1,6,1,0,1,1,2,1,2,13,6,0,5,0,0,5,7,0,0,6,0,1,0,0,3,1,0,2,1,2,1,0,1,13,0,3,4,0,10,3,0,7,12,20,6,6,0,3,0,25,7,17,6,0,6,1,25,0,15,1,0,0,5,3,23,15,19,0,0,1,1,1,0,1,0,2,0,0,0,3,9,7,1,3,0,0,11,1,0,0,1,0,0,0,1,1,1,0,2,3,0,1,7,0,0,8,4,0,2,0,1,7,0,0,3,3,4,0,3,0,5,0,0,0,0,4,10,18,5,5,40,4,,Q3,1.0,67.76,22.43,18.69,14.02,0.0,4.21,0.0,0.47,3.74,4.67,17.76,12.15,2.34,10.28,1.4,6.54,12.15,10.28,3.27,4.67,0.0,0.47,6.07,0.0,0.0,0.0,7.01,3.74,3.27,0.0,0.47,0.47,19.16,0.93,0.93,3.27,2.34,2.34,0.0,7.01,5.61,3.27,1.87,0.0,1.4,3.74,0.93,2.34,0.0,0.47,13.55,1.4,4.67,7.48,0.93,2.34,0.0,2.34,0.93,0.47,0.0,0.93,0.0,0.0
mt0010696838,2.654736842105263,2.4494736842105262,1.957241416893733,1.7331656675749314,1.7106267029972757,1.0,-1,1.0,1.0,1.0,0.6,0.6,0.27,106,45,104,45,45,33,107,61,31,6,178,75,10,1,0,15,11,56,16,52,35,0,5,25,0,19,9,27,5,18,9,2,25,2,19,7,49,0,7,4,13,8,27,0,8,3,0,1,3,1,0,29,8,2,0,0,11,8,5,71,37,2,35,0,1,13,1,4,2,7,2,13,0,4,2,6,2,8,3,36,0,0,22,3,0,14,2,0,13,51,8,18,17,55,0,0,0,19,0,69,10,28,1,2,24,1,49,4,16,0,4,5,25,16,134,58,141,0,0,3,0,0,0,5,0,3,0,0,20,31,62,36,1,1,0,1,39,0,2,7,9,26,2,7,12,47,1,1,20,22,0,2,5,1,6,14,15,1,2,0,47,65,1,0,5,6,2,11,40,2,21,5,7,0,0,3,7,38,12,30,37,45,,Q1,1.0,49.19,18.81,14.83,9.95,1.27,3.07,0.36,0.18,3.98,2.89,22.78,16.82,1.08,13.74,3.07,3.07,5.79,2.17,5.61,2.17,0.0,0.0,8.86,0.18,0.0,1.99,7.41,5.61,1.81,0.0,0.72,0.54,15.19,1.08,0.9,4.34,1.63,1.99,0.36,2.71,3.07,3.07,1.08,0.18,1.63,3.62,1.45,0.18,1.63,0.36,10.67,3.07,4.7,2.35,0.0,0.18,1.99,0.0,1.27,0.9,0.18,2.71,0.54,0.18
mt0010699902,2.138181818181818,2.1609090909090907,1.8424912000000004,1.742352399999998,1.6143999999999987,1.0,-1,1.0,0.26666666666666666,1.0,0.3333333333333333,0.1714285714285714,0.6666666666666666,26,32,26,47,29,28,86,29,15,26,196,29,5,0,0,6,15,12,13,26,21,4,1,5,0,2,0,4,0,1,1,0,8,1,10,2,67,0,0,2,2,3,9,0,1,0,0,0,0,0,1,14,5,0,2,4,2,1,0,34,16,4,4,0,33,5,18,16,4,13,2,47,0,1,1,2,3,4,14,47,0,0,14,8,4,18,3,0,16,26,0,4,3,30,1,0,1,8,0,37,4,32,0,4,6,2,7,13,5,0,4,4,14,19,239,74,38,0,2,2,0,4,0,0,17,0,0,1,0,5,29,6,0,0,0,0,6,6,0,3,9,2,0,0,4,6,0,0,2,2,0,3,12,5,5,25,25,0,4,0,23,52,0,0,1,1,0,5,9,1,22,2,0,0,0,4,3,28,4,16,33,13,,Q1,1.0,50.93,19.2,14.4,2.13,9.07,1.33,1.33,0.53,4.8,4.8,27.2,9.07,1.6,22.4,1.87,4.53,8.53,6.13,1.87,3.47,0.27,0.0,18.4,0.0,0.53,1.07,6.93,3.2,3.73,2.4,0.27,0.53,14.67,1.07,2.13,0.53,1.33,3.47,0.0,4.8,1.87,2.67,1.87,0.53,0.27,2.13,0.0,2.13,0.0,0.0,20.53,8.0,7.2,5.6,0.0,0.8,0.0,0.53,0.0,0.0,1.33,1.6,0.0,0.27
mt0010701929,2.7533333333333334,2.493333333333333,1.8710922619047632,1.6570732142857154,1.5845238095238092,0.9,-1,0.8,0.8,0.9,0.9,0.7,0.09000000000000001,10,9,10,12,10,6,30,10,18,6,46,23,0,11,0,6,2,3,3,22,15,0,0,13,2,12,15,10,0,0,2,0,3,10,5,0,23,0,0,0,3,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,33,27,0,1,1,4,2,2,1,9,1,2,7,0,0,6,11,1,1,0,2,0,0,0,43,0,14,0,0,1,12,1,5,1,23,1,0,1,3,0,18,4,22,0,0,3,0,14,0,36,2,0,1,3,10,55,34,9,0,0,4,6,0,0,0,0,0,0,0,10,1,21,4,0,0,0,0,4,0,2,1,3,2,0,0,0,2,0,1,2,3,0,0,1,21,10,32,1,0,20,0,3,24,0,0,1,1,8,2,13,1,3,0,7,0,0,2,0,21,3,3,27,26,,Q3,1.0,64.98,24.88,18.43,8.76,0.0,8.76,0.46,0.46,6.45,1.38,23.5,13.36,6.91,14.29,0.46,7.83,13.36,9.22,6.45,3.69,0.46,0.0,13.36,0.0,0.46,0.46,1.84,0.46,1.38,0.0,0.0,0.92,24.42,2.76,5.99,0.92,2.76,4.15,2.3,5.99,0.92,7.37,5.99,0.0,1.38,0.92,0.46,0.46,0.0,0.0,19.35,3.69,5.99,6.45,0.0,0.0,1.38,0.46,0.46,0.46,0.0,0.0,0.0,0.0
mt0010702370,2.6791304347826093,2.383043478260869,1.8439818627450968,1.6888122549019604,1.5460784313725489,1.0,-1,1.0,0.54,0.27,0.27,0.27,0.045000000000000005,64,17,64,88,16,24,90,24,37,6,115,74,13,0,0,11,20,40,5,54,17,0,0,18,0,2,2,14,1,1,0,0,30,1,28,2,63,0,0,0,0,15,31,0,1,1,0,0,0,0,0,5,4,0,0,1,0,0,0,12,7,1,27,1,6,11,1,2,10,0,9,7,0,1,9,10,1,2,11,1,0,0,4,15,0,3,8,0,5,22,1,3,4,54,1,0,1,11,0,50,2,32,0,10,9,0,42,3,2,0,5,6,32,14,105,71,73,0,0,2,8,1,0,7,0,0,0,0,0,8,26,14,0,0,0,0,14,0,5,1,6,23,1,0,23,47,0,0,1,1,0,0,4,0,30,34,7,0,0,0,7,14,1,0,4,5,25,3,20,1,29,0,2,0,0,1,8,21,2,38,44,14,,Q1,1.0,62.58,21.7,16.98,14.15,1.57,1.26,0.0,0.0,4.72,1.57,24.84,14.78,2.83,21.07,0.94,8.18,11.01,3.46,6.92,3.46,0.31,0.0,11.32,0.0,0.0,4.72,6.6,4.72,1.89,0.0,0.63,0.63,17.3,1.26,0.63,3.14,0.31,3.46,2.52,3.14,3.14,2.2,1.26,0.31,0.63,1.89,0.31,0.0,1.57,0.0,14.47,0.63,4.72,10.38,0.0,0.63,0.63,0.31,0.0,0.0,0.31,1.26,0.31,1.57
mt0010704053,1.2666666666666666,1.5066666666666666,1.9242414141414144,1.7778868686868694,1.7515151515151508,1.0,1,1.0,1.0,0.9,1.0,1.0,0.05333333333333334,39,23,41,20,23,10,18,7,18,11,33,23,3,7,0,2,4,25,8,15,15,0,1,0,0,0,4,5,0,2,3,1,7,2,4,2,16,0,0,0,8,0,9,0,1,0,1,0,0,0,0,3,3,0,0,0,0,0,1,14,3,0,3,0,1,5,1,1,0,0,2,4,1,0,0,1,1,2,0,5,1,0,5,5,1,3,0,0,14,1,2,2,5,13,2,0,2,9,0,13,0,9,0,0,2,0,22,0,0,0,2,0,9,2,44,8,5,0,0,7,0,0,0,2,1,1,0,0,0,5,16,5,1,1,0,0,7,2,0,4,6,1,0,3,1,5,0,0,2,2,0,2,7,1,0,10,2,0,0,0,16,18,0,0,0,0,4,0,2,3,1,2,9,0,0,6,4,5,0,9,23,6,,Q3,1.0,63.77,28.26,21.74,18.12,0.0,0.0,3.62,0.0,6.52,2.17,16.67,9.42,8.7,6.52,1.45,7.97,8.7,5.07,9.42,0.72,1.45,0.0,16.67,0.0,2.17,2.9,11.59,6.52,5.07,0.72,0.0,2.9,19.57,2.9,0.0,0.72,3.62,7.97,0.0,2.17,1.45,3.62,0.72,0.0,2.9,2.17,0.72,1.45,0.0,0.0,22.46,3.62,3.62,15.22,0.0,0.0,0.72,0.0,0.72,0.72,0.0,0.0,0.0,0.72
mt0010705334,2.8204166666666666,2.4475,2.1111024000000014,1.8667240000000007,1.5008000000000004,1.0,1,1.0,0.135,0.7,0.8,0.7,0.26666666666666666,50,6,50,71,6,9,18,2,11,4,31,79,30,0,0,19,39,15,0,8,7,0,0,10,0,0,6,0,0,0,0,0,19,1,7,2,38,0,0,0,1,10,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,8,5,0,0,0,4,1,0,1,0,1,0,1,0,0,0,3,0,2,3,1,0,0,22,0,1,4,0,0,3,39,10,10,5,5,0,0,0,0,0,3,0,5,0,0,0,0,30,0,36,0,0,1,6,1,47,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,6,0,0,0,0,40,0,0,30,70,0,0,0,0,0,0,2,0,18,20,10,0,0,0,43,53,2,0,7,9,1,1,1,0,3,0,1,0,0,0,4,5,1,6,8,4,,Q1,1.0,61.05,39.47,30.53,21.05,0.0,9.47,0.0,0.0,8.95,2.11,29.47,10.0,1.05,25.79,1.58,3.68,10.53,1.05,3.68,0.0,0.0,0.0,20.0,0.0,0.0,5.26,8.42,8.42,0.0,0.0,0.0,0.0,18.42,12.63,0.53,2.63,1.05,0.53,0.53,0.53,1.05,7.37,0.53,0.0,6.84,6.32,0.0,1.05,5.26,0.0,2.63,0.0,1.58,1.05,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0010723417,2.575384615384616,1.715384615384615,1.901556363636364,1.645869090909091,1.6181818181818175,1.0,1,1.0,0.3333333333333333,0.25,0.26666666666666666,0.26666666666666666,0.08888888888888889,25,7,25,17,7,7,18,3,2,3,40,12,0,1,0,8,3,15,3,8,10,0,0,3,0,3,5,3,0,0,1,1,2,1,7,0,7,0,0,0,0,1,3,1,4,0,0,1,0,0,3,22,11,2,0,1,4,4,0,21,9,0,0,0,1,3,0,4,0,2,6,0,0,0,2,5,6,4,4,8,0,0,1,1,0,1,0,0,4,5,1,12,0,12,4,4,0,2,0,25,11,20,4,0,17,3,6,0,14,2,0,0,0,5,49,17,8,0,0,4,0,1,0,2,0,0,0,0,1,4,12,2,0,0,0,0,2,0,0,1,1,3,0,0,2,5,1,0,2,3,0,0,6,2,3,11,6,0,0,0,6,12,0,0,0,0,2,1,11,0,0,0,0,0,0,0,11,6,7,0,51,10,,Q1,1.0,55.65,13.04,7.83,2.61,2.17,3.04,0.0,0.0,5.22,10.87,13.48,8.7,6.52,2.17,4.78,2.61,12.17,9.57,1.74,0.87,1.74,0.0,7.83,0.0,0.43,0.43,1.3,0.87,0.43,0.43,0.0,0.0,12.61,0.87,0.0,0.43,0.87,0.87,0.43,9.13,0.43,5.22,3.04,0.87,0.0,1.3,0.87,0.0,0.0,0.43,21.3,3.91,7.83,9.13,0.43,1.3,1.3,1.74,0.0,0.43,0.0,1.3,0.0,1.3
mt0010741386,2.7285714285714286,2.5357142857142865,1.9821755555555547,1.7390777777777775,1.4200000000000008,1.0,-1,1.0,1.0,1.0,0.9,0.7,0.061538461538461535,33,19,35,37,19,7,45,8,9,6,41,45,12,5,0,8,20,7,15,30,6,0,0,2,0,4,2,6,0,0,3,0,0,2,3,0,31,0,0,0,0,0,2,0,1,0,0,1,0,0,0,3,2,0,0,0,1,0,0,7,6,1,5,1,0,7,7,2,0,1,0,6,0,0,6,0,0,0,0,1,0,0,8,7,2,2,2,0,8,9,3,6,1,29,0,0,0,0,0,19,3,18,0,6,2,0,5,0,24,2,2,0,0,4,30,14,30,0,0,2,0,0,0,0,0,0,0,0,2,6,10,5,0,1,0,2,8,0,0,1,1,16,0,0,8,24,0,0,0,0,0,4,2,5,2,13,2,0,0,0,11,13,0,0,0,0,0,0,0,0,4,0,2,0,0,4,0,9,2,0,18,6,,Q3,1.0,64.96,27.35,21.37,10.26,0.0,11.11,0.0,0.0,5.98,1.71,30.77,14.53,6.84,17.09,3.42,13.68,6.84,10.26,0.0,3.42,0.0,0.0,20.51,0.0,0.0,0.0,10.26,7.69,2.56,0.0,0.85,1.71,21.37,4.27,2.56,2.56,5.13,0.85,0.0,4.27,5.13,4.27,1.71,0.85,1.71,5.13,0.0,0.0,5.13,0.0,19.66,5.13,8.55,5.13,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
mt0010751134,2.4566666666666666,2.2266666666666666,1.850322,1.70338,1.4600000000000002,1.0,-1,0.14285714285714285,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.15,9,13,9,7,10,7,8,0,8,3,23,14,0,0,0,7,1,0,0,3,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,2,4,0,0,3,2,2,2,2,0,4,3,1,4,0,0,0,1,0,2,0,4,0,0,4,7,0,1,0,0,0,3,1,2,0,0,0,0,0,4,0,6,1,1,0,0,0,0,6,0,14,0,0,0,3,4,22,13,3,0,3,0,1,0,0,3,2,0,0,0,0,4,10,0,0,2,0,0,2,0,1,0,1,2,0,0,0,2,0,0,1,1,0,0,0,1,0,1,2,0,4,0,9,15,0,0,0,0,5,2,1,0,5,0,1,0,0,1,1,1,1,0,7,2,,Q3,1.0,57.81,26.56,20.31,9.38,0.0,10.94,0.0,0.0,6.25,4.69,25.0,12.5,3.12,18.75,3.12,4.69,7.81,3.12,4.69,0.0,0.0,0.0,14.06,0.0,0.0,0.0,4.69,1.56,3.12,0.0,0.0,3.12,14.06,4.69,3.12,1.56,3.12,0.0,1.56,1.56,0.0,0.0,0.0,0.0,0.0,9.38,7.81,0.0,1.56,0.0,18.75,3.12,1.56,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0
mt0010753520,2.2814285714285707,2.1514285714285717,1.9369592592592595,1.8113604938271608,1.5530864197530865,1.0,-1,1.0,1.0,0.2,0.24000000000000005,0.24000000000000005,0.09000000000000001,13,11,13,21,10,0,25,8,9,2,24,26,6,2,0,6,12,1,5,18,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,19,0,0,0,8,0,2,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,2,3,0,0,4,1,2,4,5,2,4,3,1,8,0,0,7,0,0,0,1,6,0,0,1,9,0,2,1,0,3,3,0,1,1,8,2,2,0,0,0,17,1,14,1,3,4,0,10,3,0,0,0,0,1,3,31,6,15,0,1,4,2,0,0,0,3,0,0,0,0,2,11,0,2,0,0,0,2,0,0,2,2,9,0,1,4,14,0,0,0,0,1,0,0,2,0,3,2,0,1,0,3,6,0,0,0,0,1,3,4,0,7,1,1,0,0,0,1,4,0,0,20,0,,Q3,1.0,56.78,25.42,20.34,14.41,2.54,0.0,3.39,0.0,5.08,3.39,26.27,13.56,9.32,15.25,0.0,8.47,7.63,5.08,0.0,2.54,0.0,0.0,12.71,0.0,0.85,0.85,10.17,5.93,4.24,0.0,0.85,3.39,19.49,3.39,5.93,1.69,0.0,1.69,0.0,5.08,1.69,3.39,0.85,0.85,1.69,4.24,0.85,0.85,2.54,0.0,29.66,15.25,2.54,10.17,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0010754290,2.9355555555555566,2.811111111111112,1.920141011235956,1.7448561797752806,1.4853932584269651,1.0,-1,0.72,1.0,0.6,0.6,0.6,0.15428571428571428,32,27,32,36,27,21,50,9,15,5,69,54,3,1,0,5,8,10,5,28,27,0,0,3,0,1,0,4,0,0,1,0,20,0,15,0,31,0,3,1,2,3,20,0,1,0,0,0,0,1,0,3,2,0,0,0,1,0,0,10,9,1,35,2,3,17,4,8,1,2,0,14,0,0,4,2,4,6,2,8,0,0,1,7,2,5,2,0,4,7,5,7,4,38,4,0,4,4,0,10,2,14,0,6,12,0,24,0,44,0,4,3,13,8,112,17,60,0,0,0,0,0,0,0,1,0,0,0,0,7,8,6,0,0,0,0,6,0,0,0,0,6,0,15,4,25,0,0,1,1,0,3,0,1,5,9,4,0,0,0,3,7,0,0,0,0,0,5,37,0,26,0,2,0,0,5,3,18,3,16,20,8,,Q1,1.0,65.25,27.54,23.31,11.44,0.0,11.02,0.0,0.85,4.24,2.54,26.27,11.02,2.12,19.07,0.42,5.08,11.86,4.24,3.81,2.54,1.69,0.0,18.64,1.27,2.54,2.12,5.93,3.81,2.12,1.27,0.0,0.85,23.31,0.42,2.54,7.2,0.85,3.81,0.85,5.51,2.54,1.69,0.42,1.27,0.0,3.39,0.0,0.42,2.97,0.0,9.75,3.39,2.54,4.66,0.0,0.0,0.85,0.0,0.42,0.0,0.0,2.54,0.0,0.85
